Table size: 100000
Feature;Time(s)
3700792264;34.8
3700792872;34.8
3700793400;34.8
3700794008;34.8
3700794536;34.8
3700795144;34.8
3700795672;34.8
3700796280;34.8
3700796808;34.8
3700797416;34.8
3700797944;34.8
3700798552;34.8
3700799080;34.8
3700799688;34.8
3700800216;34.8
3700800824;34.8
3700801352;34.8
3700801960;34.8
3700802488;34.8
3700803096;34.8
3700803624;34.8
3700804232;34.8
3700804760;34.8
3700805368;34.8
3700805896;34.8
3700806504;34.8
3700807032;34.8
3700807640;34.8
3700808168;34.8
3700808776;34.8
3700809304;34.8
3700809912;34.8
3700810440;34.8
3700811048;34.8
3700811576;34.8
3700812184;34.8
3700812712;34.8
3700813320;34.8
3700813848;34.8
3700814456;34.8
3700814984;34.8
3700815592;34.8
3700816120;34.8
3700816728;34.8
3700817256;34.8
3700817864;34.8
3700818392;34.8
3700819000;34.8
3700819528;34.8
3700820136;34.8
3700820664;34.8
3700821272;34.8
3700821800;34.8
3700822408;34.8
3700822936;34.8
3700823544;34.8
3700824072;34.8
3700824680;34.8
3700825208;34.8
3700825816;34.8
3700826344;34.8
3700826952;34.8
3700827480;34.8
3700828088;34.8
3700828616;34.8
3700829224;34.8
3700829752;34.8
3700830360;34.8
3700830888;34.8
3700831496;34.8
3700832024;34.8
3700832632;34.8
3700833160;34.8
3700833768;34.8
3700834296;34.8
3700834904;34.8
3700835432;34.8
3700836040;34.8
3700836568;34.8
3700837176;34.8
3700837704;34.8
3700838312;34.8
3700838840;34.8
3700839448;34.8
3700839976;34.8
3700840584;34.8
3700841112;34.8
3700841720;34.8
3700842248;34.8
3700842912;34.8
3700843440;34.8
3700844048;34.8
3700844576;34.8
3700845184;34.8
3700845712;34.8
3700846320;34.8
3700846848;34.8
3700847456;34.8
3700847984;34.8
3700848592;34.8
3700849120;34.8
3700849728;34.8
3700850256;34.8
3700850864;34.8
3700851392;34.8
3700852000;34.8
3700852528;34.8
3700853136;34.8
3700853664;34.8
3700854272;34.8
3700854800;34.8
3700855408;34.8
3700855936;34.8
3700856544;34.8
3700857072;34.8
3700857680;34.8
3700858208;34.8
3700858816;34.8
3700859344;34.8
3700859952;34.8
3700860480;34.8
3700861088;34.8
3700861616;34.8
3700862224;34.8
3700862752;34.8
3700863360;34.8
3700863888;34.8
3700864496;34.8
3700865024;34.8
3700865632;34.8
3700866160;34.8
3700866768;34.8
3700867296;34.8
3700867904;34.8
3700868432;34.8
3700869040;34.8
3700869568;34.8
3700870176;34.8
3700870704;34.8
3700871312;34.8
3700871840;34.8
3700872448;34.8
3700872976;34.8
3700873584;34.8
3700874112;34.8
3700874720;34.8
3700875248;34.8
3700875856;34.8
3700876384;34.8
3700876992;34.8
3700877520;34.8
3700878128;34.8
3700878656;34.8
3700879264;34.8
3700879792;34.8
3700880400;34.8
3700880928;34.8
3700881536;34.8
3700882064;34.8
3700882672;34.8
3700883200;34.8
3700883808;34.8
3700884336;34.8
3700884944;34.8
3700885472;34.8
3700886080;34.8
3700886608;34.8
3700887216;34.8
3700887744;34.8
3700888352;34.8
3700888880;34.8
3700889488;34.8
3700890016;34.8
3700890624;34.8
3700891152;34.8
3700891760;34.8
3700892288;34.8
3700892896;34.8
3700893424;34.8
3700894032;34.8
3700894560;34.8
3700895168;34.8
3700895696;34.8
3700896304;34.8
3700896832;34.8
3700897440;34.8
3700897968;34.8
3700898576;34.8
3700899104;34.8
3700899712;34.8
3700900240;34.8
3700900848;34.8
3700901376;34.8
3700901984;34.8
3700902512;34.8
3700903120;34.8
3700903648;34.8
3700904256;34.8
3700904784;34.8
3700905392;34.8
3700905920;34.8
3700906528;34.8
3700907056;34.8
3700907664;34.8
3700908192;34.8
3700908800;34.8
3700909328;34.8
3700909936;34.8
3700910464;34.8
3700911072;34.8
3700911600;34.8
3700912208;34.8
3700912736;34.8
3700913344;34.8
3700913872;34.8
3700914480;34.8
3700915008;34.8
3700915616;34.8
3700916144;34.8
3700916752;34.8
3700917280;34.8
3700917888;34.8
3700918416;34.8
3700919024;34.8
3700919552;34.8
3700920160;34.8
3700920688;34.8
3700921296;34.8
3700921824;34.8
3700922432;34.8
3700922960;34.8
3700923568;34.8
3700924096;34.8
3700924704;34.8
3700925232;34.8
3700925840;34.8
3700926368;34.8
3700926976;34.8
3700927504;34.8
3700928112;34.8
3700928640;34.8
3700929248;34.8
3700929776;34.8
3700930384;34.8
3700930912;34.8
3700931520;34.8
3700932048;34.8
3700932656;34.8
3700933184;34.8
3700933792;34.8
3700934320;34.8
3700934928;34.8
3700935456;34.8
3700936064;34.8
3700936592;34.8
3700937200;34.8
3700937728;34.8
3700938336;34.8
3700938864;34.8
3700939472;34.8
3700940000;34.8
3700940608;34.8
3699754480;34.8
3699755056;34.8
3699755584;34.8
3699756192;34.8
3699756720;34.8
3699757328;34.8
3699757856;34.8
3699758464;34.8
3699758992;34.8
3699759600;34.8
3699760128;34.8
3699760736;34.8
3699761264;34.8
3699761872;34.8
3699762400;34.8
3699763008;34.8
3699763536;34.8
3699764144;34.8
3699764672;34.8
3699765280;34.8
3699765808;34.8
3699766416;34.8
3699766944;34.8
3699767552;34.8
3699768080;34.8
3699768688;34.8
3699769216;34.8
3699769824;34.8
3699770352;34.8
3699770960;34.8
3699771488;34.8
3699772096;34.8
3699772624;34.8
3699773232;34.8
3699773760;34.8
3699774368;34.8
3699774896;34.8
3699775504;34.8
3699776032;34.8
3699776640;34.8
3699777168;34.8
3699777776;34.8
3699778304;34.8
3699778912;34.8
3699779440;34.8
3699780048;34.8
3699780576;34.8
3699781184;34.8
3699781712;34.8
3699782320;34.8
3699782848;34.8
3699783456;34.8
3699783984;34.8
3699784592;34.8
3699785120;34.8
3699785728;34.8
3699786256;34.8
3699786864;34.8
3699787392;34.8
3699788000;34.8
3699788528;34.8
3699789136;34.8
3699789664;34.8
3699790272;34.8
3699790800;34.8
3699791408;34.8
3699791936;34.8
3699792544;34.8
3699793072;34.8
3699793680;34.8
3699794208;34.8
3699794816;34.8
3699795344;34.8
3699795952;34.8
3699796480;34.8
3699797088;34.8
3699797616;34.8
3699798224;34.8
3699798752;34.8
3699799360;34.8
3699799888;34.8
3699800496;34.8
3699801024;34.8
3699801632;34.8
3699802160;34.8
3699802768;34.8
3699803296;34.8
3699803904;34.8
3699804432;34.8
3699805040;34.8
3699805568;34.8
3699806176;34.8
3699806704;34.8
3699807312;34.8
3699807840;34.8
3699808448;34.8
3699808976;34.8
3699809584;34.8
3699810112;34.8
3699810720;34.8
3699811248;34.8
3699811856;34.8
3699812384;34.8
3699812992;34.8
3699813520;34.8
3699814128;34.8
3699814656;34.8
3699815264;34.8
3699815792;34.8
3699816400;34.8
3699816928;34.8
3699817536;34.8
3699818064;34.8
3699818672;34.8
3699819200;34.8
3699819808;34.8
3699820336;34.8
3699820944;34.8
3699821472;34.8
3699822080;34.8
3699822608;34.8
3699823216;34.8
3699823744;34.8
3699824352;34.8
3699824880;34.8
3699825488;34.8
3699826016;34.8
3699826624;34.8
3699827152;34.8
3699827760;34.8
3699828288;34.8
3699828896;34.8
3699829424;34.8
3699830032;34.8
3699830560;34.8
3699831168;34.8
3699831696;34.8
3699832304;34.8
3699832832;34.8
3699833440;34.8
3699833968;34.8
3699834576;34.8
3699835104;34.8
3699835712;34.8
3699836240;34.8
3699836848;34.8
3699837376;34.8
3699837984;34.8
3699838512;34.8
3699839120;34.8
3699839648;34.8
3699840256;34.8
3699840784;34.8
3699841392;34.8
3699841920;34.8
3699842528;34.8
3699843056;34.8
3699843664;34.8
3699844192;34.8
3699844800;34.8
3699845328;34.8
3699845936;34.8
3699846464;34.8
3699847072;34.8
3699847600;34.8
3699848208;34.8
3699848736;34.8
3699849344;34.8
3699849872;34.8
3699850480;34.8
3699851008;34.8
3699851616;34.8
3699852144;34.8
3699852752;34.8
3699853280;34.8
3699853888;34.8
3699854416;34.8
3699855024;34.8
3699855552;34.8
3699856160;34.8
3699856688;34.8
3699857296;34.8
3699857824;34.8
3699858432;34.8
3699858960;34.8
3699859568;34.8
3699860096;34.8
3699860704;34.8
3699861232;34.8
3699861840;34.8
3699862368;34.8
3699862976;34.8
3699863504;34.8
3699864112;34.8
3699864640;34.8
3699865248;34.8
3699865776;34.8
3699866384;34.8
3699866912;34.8
3699867520;34.8
3699868048;34.8
3699868800;34.8
3699868528;34.8
3699869856;34.8
3699870384;34.8
3699870992;34.8
3699871520;34.8
3699872128;34.8
3699872656;34.8
3699873264;34.8
3699873792;34.8
3699874400;34.8
3699874928;34.8
3699875536;34.8
3699876064;34.8
3699876672;34.8
3699877200;34.8
3699877808;34.8
3699878336;34.8
3699878944;34.8
3699879472;34.8
3699880080;34.8
3699880608;34.8
3699881216;34.8
3699881744;34.8
3699882352;34.8
3699882880;34.8
3699883488;34.8
3699884016;34.8
3699884624;34.8
3699885152;34.8
3699885760;34.8
3699886288;34.8
3699886896;34.8
3699887424;34.8
3699888032;34.8
3699888560;34.8
3699889168;34.8
3699889696;34.8
3699890304;34.8
3699890832;34.8
3699891440;34.8
3699891968;34.8
3699892576;34.8
3699893104;34.8
3699893712;34.8
3699894240;34.8
3699894848;34.8
3699895376;34.8
3699895984;34.8
3699896512;34.8
3699897120;34.8
3699897648;34.8
3699898256;34.8
3699898784;34.8
3699899392;34.8
3699899920;34.8
3699900528;34.8
3699901056;34.8
3699901664;34.8
3699902192;34.8
3699902800;34.8
3699903328;34.8
3699903936;34.8
3699904464;34.8
3699905072;34.8
3699905600;34.8
3699906208;34.8
3699906736;34.8
3699907344;34.8
3699907872;34.8
3699908480;34.8
3699909008;34.8
3699909616;34.8
3699910144;34.8
3699910752;34.8
3699911280;34.8
3699911888;34.8
3699912416;34.8
3699913024;34.8
3699913552;34.8
3699914160;34.8
3699914688;34.8
3699915296;34.8
3699915824;34.8
3699916432;34.8
3699916960;34.8
3699917568;34.8
3699918096;34.8
3699918704;34.8
3699919232;34.8
3699919840;34.8
3699920368;34.8
3699920976;34.8
3699921504;34.8
3699922112;34.8
3699922640;34.8
3699923248;34.8
3699923776;34.8
3699924384;34.8
3699924912;34.8
3699925520;34.8
3699926048;34.8
3699926656;34.8
3699927184;34.8
3699927792;34.8
3699928320;34.8
3699928928;34.8
3699929456;34.8
3699930064;34.8
3699930592;34.8
3699931200;34.8
3699931728;34.8
3699932336;34.8
3699932864;34.8
3699933472;34.8
3699934000;34.8
3699934608;34.8
3699935136;34.8
3699935744;34.8
3699936272;34.8
3699936880;34.8
3699937408;34.8
3699938016;34.8
3699938544;34.8
3699939152;34.8
3699939680;34.8
3699940288;34.8
3699940816;34.8
3699941424;34.8
3699941952;34.8
3699942560;34.8
3699943088;34.8
3699943696;34.8
3699944224;34.8
3699944832;34.8
3699945360;34.8
3699945968;34.8
3699946496;34.8
3699947104;34.8
3699947632;34.8
3699948240;34.8
3699948768;34.8
3699949376;34.8
3699949904;34.8
3699950512;34.8
3699951040;34.8
3699951648;34.8
3699952176;34.8
3699952784;34.8
3699953312;34.8
3699953920;34.8
3699954448;34.8
3699955056;34.8
3699955584;34.8
3699956192;34.8
3699956720;34.8
3699957328;34.8
3699957856;34.8
3699958464;34.8
3699958992;34.8
3699959600;34.8
3699960128;34.8
3699960736;34.8
3699961264;34.8
3699961872;34.8
3699962400;34.8
3699963008;34.8
3699963536;34.8
3699964144;34.8
3699964672;34.8
538213440;32.24
1010053328;34.8
1010053936;34.8
1010054464;34.8
1010055072;34.8
1010055600;34.8
1010056208;34.8
1010056736;34.8
1010057344;34.8
1010057872;34.8
1010058480;34.8
1010059008;34.8
1010059616;34.8
1010060144;34.8
1010060752;34.8
1010061280;34.8
1010061888;34.8
1010062416;34.8
1010063024;34.8
1010063552;34.8
1010064160;34.8
1010064688;34.8
1010065296;34.8
1010065824;34.8
1010066432;34.8
1010066960;34.8
1010067568;34.8
1010068096;34.8
1010068704;34.8
1010069232;34.8
1010069840;34.8
1010070368;34.8
1010070976;34.8
1010071504;34.8
1010072112;34.8
1010072640;34.8
1010073248;34.8
1010073776;34.8
1010074384;34.8
1010074912;34.8
1010075520;34.8
1010076048;34.8
1010076656;34.8
1010077184;34.8
1010077792;34.8
1010078320;34.8
1010078928;34.8
1010079456;34.8
1010080064;34.8
1010080592;34.8
1010081200;34.8
1010081728;34.8
1010082336;34.8
1010082864;34.8
1010083472;34.8
1010084000;34.8
1010084608;34.8
1010085136;34.8
1010085744;34.8
1010086272;34.8
1010086880;34.8
1010087408;34.8
1010088016;34.8
1010088544;34.8
1010089152;34.8
1010089680;34.8
1010090288;34.8
1010090816;34.8
1010091424;34.8
1010091952;34.8
1010092560;34.8
1010093088;34.8
1010093696;34.8
1010094224;34.8
1010094688;34.8
1011168872;34.8
1011169480;34.8
1011170008;34.8
1011170616;34.8
1011171144;34.8
1011171752;34.8
1011172280;34.8
1011172888;34.8
1011173416;34.8
1011174024;34.8
1011174552;34.8
1011175160;34.8
1011175688;34.8
1011176296;34.8
1011176824;34.8
1011177432;34.8
1011177960;34.8
1011178568;34.8
1011179096;34.8
1011179704;34.8
1011180232;34.8
1011180840;34.8
1011181368;34.8
1011181976;34.8
1011182504;34.8
1011183112;34.8
1011183640;34.8
1011184248;34.8
1011184776;34.8
1011185384;34.8
1011185912;34.8
1011186520;34.8
1011187048;34.8
1011187656;34.8
1011188184;34.8
1011188792;34.8
1011189320;34.8
1011189928;34.8
1011190456;34.8
1011191064;34.8
1011191592;34.8
1011192200;34.8
1011192728;34.8
1011193336;34.8
1011193864;34.8
1011194472;34.8
1011195000;34.8
1011195608;34.8
1011196136;34.8
1011196744;34.8
1011197272;34.8
1011197880;34.8
1011198408;34.8
1011199016;34.8
1011199544;34.8
1011200152;34.8
1011200680;34.8
1011201288;34.8
1011201816;34.8
1011202424;34.8
1011202952;34.8
1011203560;34.8
1011204088;34.8
1011204696;34.8
1011205224;34.8
1011205832;34.8
1011206360;34.8
1011206968;34.8
1011207496;34.8
1011208104;34.8
1011208632;34.8
1011209240;34.8
1011209768;34.8
1011210376;34.8
1011210904;34.8
1011211512;34.8
1011212040;34.8
1011212648;34.8
1011213176;34.8
1011213784;34.8
1011214312;34.8
1011214920;34.8
1011215448;34.8
1011216056;34.8
1011216584;34.8
1011217192;34.8
1011217720;34.8
1011218328;34.8
1011218856;34.8
1011219464;34.8
1011219992;34.8
1011220600;34.8
1011221128;34.8
1011221736;34.8
1011222264;34.8
1011222872;34.8
1011223400;34.8
1011224008;34.8
1011224536;34.8
1011225144;34.8
1011225672;34.8
1011226280;34.8
1011226808;34.8
1011227416;34.8
1011227944;34.8
1011228552;34.8
1011229080;34.8
1011229688;34.8
1011230216;34.8
1011230824;34.8
1011231352;34.8
1011231960;34.8
1011232488;34.8
1011233096;34.8
1039425040;34.8
1039425616;34.8
1039426144;34.8
1039426752;34.8
1039427280;34.8
1039427888;34.8
1039428416;34.8
1039429024;34.8
1039429552;34.8
1039430160;34.8
1039430688;34.8
1039431296;34.8
1039431824;34.8
1039432432;34.8
1039432960;34.8
1039433568;34.8
1039434096;34.8
1039434704;34.8
1039435232;34.8
1039435840;34.8
1039436368;34.8
1039436976;34.8
1039437504;34.8
1039438112;34.8
1039438640;34.8
1039439248;34.8
1039439776;34.8
1039440384;34.8
1039440912;34.8
1039441520;34.8
1039442048;34.8
1039442656;34.8
1039443184;34.8
1039443792;34.81
1039444320;34.81
1039444928;34.81
1039445456;34.81
1039446064;34.81
1039446592;34.81
1039447200;34.81
1039447728;34.81
1039448336;34.81
1039448864;34.81
1039449472;34.81
1039450000;34.81
1039450608;34.81
1039451136;34.81
1039451744;34.81
1039452272;34.81
1039452880;34.81
1039453408;34.81
1039454016;34.81
1039454544;34.81
1039455152;34.81
1039455680;34.81
1039456288;34.81
1039456816;34.81
1039457424;34.81
1039457952;34.81
1039458560;34.81
1039459088;34.81
1039459696;34.81
1039460224;34.81
1039460832;34.81
1039461360;34.81
1039461968;34.81
1039462496;34.81
1039463104;34.81
1039463632;34.81
1039464240;34.81
1039464768;34.81
1039465376;34.81
1039465904;34.81
1039466512;34.81
1039467040;34.81
1039467648;34.81
1039468176;34.81
1039468784;34.81
1039469312;34.81
1039469920;34.81
1039470448;34.81
1039471056;34.81
1039471584;34.81
1039472192;34.81
1039472720;34.81
1039473328;34.81
1039473856;34.81
1039474464;34.81
1039474992;34.81
1039475600;34.81
1039476128;34.81
1039476736;34.81
1039477264;34.81
1039477872;34.81
1039478400;34.81
1039479008;34.81
1039479536;34.81
1039480144;34.81
1039480672;34.81
1039481280;34.81
1039481808;34.81
1039482416;34.81
1039482944;34.81
1039483552;34.81
1039484080;34.81
1039484688;34.81
1039485216;34.81
1039485824;34.81
1039486352;34.81
1039486960;34.81
1039487488;34.81
1039488096;34.81
1039488624;34.81
1039489232;34.81
1039489760;34.81
1039490432;34.81
1039490960;34.81
1039491568;34.81
1039492096;34.81
1039492704;34.81
1039493232;34.81
1039493840;34.81
1039494368;34.81
1039494976;34.81
1039495504;34.81
1039496112;34.81
1039496640;34.81
1039497248;34.81
1039497776;34.81
1039498384;34.81
1039498912;34.81
1039499520;34.81
1039500048;34.81
1039500656;34.81
1039501184;34.81
1039501792;34.81
1039502320;34.81
1039502928;34.81
1039503456;34.81
1039504064;34.81
1039504592;34.81
1039505200;34.81
1039505728;34.81
1039506336;34.81
1039506864;34.81
1039507472;34.81
1039508000;34.81
1039508608;34.81
1039509136;34.81
1039509744;34.81
1039510272;34.81
1039510880;34.81
1039511408;34.81
1039512016;34.81
1039512544;34.81
1039513152;34.81
1039513680;34.81
1039514288;34.81
1039514816;34.81
1039515424;34.81
1039515952;34.81
1039516560;34.81
1039517088;34.81
1039517696;34.81
1039518224;34.81
1039518832;34.81
1039519360;34.81
1039519968;34.81
1039520496;34.81
1039521104;34.81
1039521632;34.81
1039522240;34.81
1039522768;34.81
1039523376;34.81
1039523904;34.81
1039524512;34.81
1039525040;34.81
1039525648;34.81
1039526176;34.81
1039526784;34.81
1039527312;34.81
1039527920;34.81
1039528448;34.81
1039529056;34.81
1039529584;34.81
1039530192;34.81
1039530720;34.81
1039531328;34.81
1039531856;34.81
1039532464;34.81
1039532992;34.81
1039533600;34.81
1039534128;34.81
1039534736;34.81
1039535264;34.81
1039535872;34.81
1039536400;34.81
1039537008;34.81
1039537536;34.81
1039538144;34.81
1039538672;34.81
1039539280;34.81
1039539808;34.81
1039540416;34.81
1039540944;34.81
1039541552;34.81
1039542080;34.81
1039542688;34.81
1039543216;34.81
1039543824;34.81
1039544352;34.81
1039544960;34.81
1039545488;34.81
1039546096;34.81
1039546624;34.81
1039547232;34.81
1039547760;34.81
1039548368;34.81
1039548896;34.81
1039549504;34.81
1039550032;34.81
1039550640;34.81
1039551168;34.81
1039551776;34.81
1039552304;34.81
1039552912;34.81
1039553440;34.81
1039554048;34.81
1039554576;34.81
1039555184;34.81
1039555712;34.81
1038230224;34.81
1038230752;34.81
1038231360;34.81
1038231888;34.81
1038232496;34.81
1038233024;34.81
1038233632;34.81
1038234160;34.81
1038234768;34.81
1038235296;34.81
1038235904;34.81
1038236432;34.81
1038237040;34.81
1038237568;34.81
1038238176;34.81
1038238704;34.81
1038239312;34.81
1038239840;34.81
1038240448;34.81
1038240976;34.81
1038241584;34.81
1038242112;34.81
1038242720;34.81
1038243248;34.81
1038243856;34.81
1038244384;34.81
1038244992;34.81
1038245520;34.81
1038246128;34.81
1038246656;34.81
1038247264;34.81
1038247792;34.81
1038248400;34.81
1038248928;34.81
1038249536;34.81
1038250064;34.81
1038250672;34.81
1038251200;34.81
1038251808;34.81
1038252336;34.81
1038252944;34.81
1038253472;34.81
1038254080;34.81
1038254608;34.81
1038255216;34.81
1038255744;34.81
1038256352;34.81
1038256880;34.81
1038257488;34.81
1038258016;34.81
1038258624;34.81
1038259152;34.81
1038259760;34.81
1038260288;34.81
1038260896;34.81
1038261424;34.81
1038262032;34.81
1038262560;34.81
1038263168;34.81
1038263696;34.81
1038264304;34.81
1038264832;34.81
1038265440;34.81
1038265968;34.81
1038266576;34.81
1038267104;34.81
1038267712;34.81
1038268240;34.81
1038268848;34.81
1038269376;34.81
1038269984;34.81
1038270512;34.81
1038271120;34.81
1038271648;34.81
1038272256;34.81
1038272784;34.81
1038273392;34.81
1038273920;34.81
1038274528;34.81
1038275056;34.81
1038275664;34.81
1038276192;34.81
1038276800;34.81
1038277328;34.81
1038277936;34.81
1038278464;34.81
1038279072;34.81
1038279600;34.81
1038280208;34.81
1038280736;34.81
1038281344;34.81
1038281872;34.81
1038282480;34.81
1038283008;34.81
1038283616;34.81
1038284144;34.81
1038284752;34.81
1038285280;34.81
1038285888;34.81
1038286416;34.81
1038287024;34.81
1038287552;34.81
1038288160;34.81
1038288688;34.81
1038289296;34.81
1038289824;34.81
1038290432;34.81
1038290960;34.81
1038291568;34.81
1038292096;34.81
1038292704;34.81
1038293232;34.81
1038293840;34.81
1038294368;34.81
1038294976;34.81
1038295504;34.81
1038296112;34.81
1038296640;34.81
1038297248;34.81
1038297776;34.81
1038298384;34.81
1038298912;34.81
1038299520;34.81
1038300048;34.81
1038300656;34.81
1038301184;34.81
1038301792;34.81
1038302320;34.81
1038302928;34.81
1038303456;34.81
1038304064;34.81
1038304592;34.81
1038305200;34.81
1038305728;34.81
1038306336;34.81
1038306864;34.81
1038307472;34.81
1038308000;34.81
1038308608;34.81
1038309136;34.81
1038309744;34.81
1038310272;34.81
1038310880;34.81
1038311152;34.81
1038312088;34.81
1038312616;34.81
1038313224;34.81
1038313752;34.81
1038314360;34.81
1038314888;34.81
1038315496;34.81
1038316024;34.81
1038316632;34.81
1038317160;34.81
1038317768;34.81
1038318296;34.81
1038318904;34.81
1038319432;34.81
1038320040;34.81
1038320568;34.81
1038321176;34.81
1038321704;34.81
1038322312;34.81
1038322840;34.81
1038323448;34.81
1038323976;34.81
1038324584;34.81
1038325112;34.81
1038325720;34.81
1038326248;34.81
1038326856;34.81
1038327384;34.81
1038327992;34.81
1038328520;34.81
1038329128;34.81
1038329656;34.81
1038330264;34.81
1038330792;34.81
1038331400;34.81
1038331928;34.81
1038332536;34.81
1038333064;34.81
1038333672;34.81
1038334200;34.81
1038334808;34.81
1038335336;34.81
1038335944;34.81
1038336472;34.81
1038337080;34.81
1038337608;34.81
1038338216;34.81
1038338744;34.81
1038339352;34.81
1038339880;34.81
1038340488;34.81
1038341016;34.81
1038341624;34.81
1038342152;34.81
1038342760;34.81
1038343288;34.81
1038343896;34.81
1038344424;34.81
1038345032;34.81
1038345560;34.81
1038346168;34.81
1038346696;34.81
1038347304;34.81
1038347832;34.81
1038348440;34.81
1038348968;34.81
1038349576;34.81
1038350104;34.81
1038350712;34.81
1038351240;34.81
1038351848;34.81
1038352376;34.81
1038352984;34.81
1038353512;34.81
1038354120;34.81
1038354648;34.81
1038355256;34.81
1038355784;34.81
1038356392;34.81
1038356920;34.81
1038357528;34.81
1038358056;34.81
1038358664;34.81
1038359192;34.81
1038359800;34.81
1038360328;34.81
1038360936;34.81
1038361464;34.81
1038362072;34.81
1038362600;34.81
1038363208;34.81
1038363736;34.81
1038364344;34.81
1038364872;34.81
1038365480;34.81
1038366008;34.81
1038366616;34.81
1038367144;34.81
1038367752;34.81
1038368280;34.81
1038368888;34.81
1038369416;34.81
1038370024;34.81
1038370552;34.81
1038371160;34.81
1477467728;34.81
1477468344;34.81
1477468936;34.81
1477469464;34.81
1477470072;34.81
1477470600;34.81
1477471208;34.81
1477471736;34.81
1477472344;34.81
1477472872;34.81
1477473480;34.81
1477474008;34.81
1477474616;34.81
1477475144;34.81
1477475752;34.81
1477476280;34.81
1477476888;34.81
1477477416;34.81
1477478024;34.81
1477478552;34.81
1477479160;34.81
1477479688;34.81
1477480296;34.81
1477480824;34.81
1477481432;34.81
1477481960;34.81
1477482568;34.81
1477483096;34.81
1477483704;34.81
1477484232;34.81
1477484840;34.81
1477485368;34.81
1477485976;34.81
1477486504;34.81
1477487112;34.81
1477487640;34.81
1477488248;34.81
1477488776;34.81
1477489384;34.81
1477489912;34.81
1477490520;34.81
1477491048;34.81
1477491656;34.81
1477492184;34.81
1477492792;34.81
1477493320;34.81
1477493928;34.81
1477494456;34.81
1477495064;34.81
1477495592;34.81
1477496200;34.81
1477496728;34.81
1477497336;34.81
1477497864;34.81
1477498472;34.81
1477499000;34.81
1477499608;34.81
1477500136;34.81
1477500744;34.81
1477501272;34.81
1477501880;34.81
1477502408;34.81
1477503016;34.81
1477503544;34.81
1477504152;34.81
1477504680;34.81
1477505288;34.81
1477505816;34.81
1477506424;34.81
1477506952;34.81
1477507560;34.81
1477508088;34.81
1477508696;34.81
1477509224;34.81
1477509832;34.81
1477510360;34.81
1477510968;34.81
1477511496;34.81
1477512104;34.81
1477512632;34.81
1477513240;34.81
1477513768;34.81
1477514376;34.81
1477514904;34.81
1477515512;34.81
1477516040;34.81
1477516648;34.81
1477517176;34.81
1477517784;34.81
1477518312;34.81
1477518920;34.81
1477519448;34.81
1477520056;34.81
1477520584;34.81
1477521192;34.81
1477521720;34.81
1477522328;34.81
1477522856;34.81
1477523464;34.81
1477523992;34.81
1477524600;34.81
1477525128;34.81
1477525736;34.81
1477526264;34.81
1477526872;34.81
1477527400;34.81
1477528008;34.81
1477528536;34.81
1477529144;34.81
1477529672;34.81
1477530280;34.81
1477530808;34.81
1477531416;34.81
1477531944;34.81
1477532552;34.81
1477533080;34.81
1477533688;34.81
1477534216;34.81
1477534824;34.81
1477535352;34.81
1477535960;34.81
1477536488;34.81
1477537096;34.81
1477537624;34.81
1477538232;34.81
1477538760;34.81
1477539368;34.81
1477539896;34.81
1477540504;34.81
1477541032;34.81
1477541640;34.81
1477542168;34.81
1477542776;34.81
1477543304;34.81
1477543912;34.81
1477544440;34.81
1477545048;34.81
1477545576;34.81
1477546184;34.81
1477546712;34.81
1477547320;34.81
1477547848;34.81
1477548456;34.81
1477548984;34.81
1477549592;34.81
1477550120;34.81
1477550728;34.81
1477551256;34.81
1477551864;34.81
1477552392;34.81
1477553000;34.81
1477553528;34.81
1477554136;34.81
1477554664;34.81
1477555272;34.81
1477555800;34.81
1477556408;34.81
1477556936;34.81
1477557544;34.81
1477558072;34.81
1477558680;34.81
1477559208;34.81
1477559816;34.81
1477560344;34.81
1477560952;34.81
1477561480;34.81
1477562088;34.81
1477562616;34.81
1477563224;34.81
1477563752;34.81
1477564360;34.81
1477564888;34.81
1477565496;34.81
1477566024;34.81
1477566632;34.81
1477567160;34.81
1477567768;34.81
1477568296;34.81
1477568904;34.81
1477569432;34.81
1477570040;34.81
1477570568;34.81
1477571176;34.81
1477571704;34.81
1477572312;34.81
1477572840;34.81
1477573448;34.81
1477573976;34.81
1477574584;34.81
1477575112;34.81
1477575720;34.81
1477576248;34.81
1477576856;34.81
1477577384;34.81
1477577992;34.81
1477578520;34.81
1477579128;34.81
1477579656;34.81
1477580264;34.81
1477580792;34.81
1477581400;34.81
1477581928;34.81
1477582536;34.81
1477583064;34.81
1477583672;34.81
1477584200;34.81
1477584808;34.81
1477585336;34.81
1477585944;34.81
1477586472;34.81
1477587080;34.81
1477587608;34.81
1477588216;34.81
1477588744;34.81
1477589352;34.81
1477589880;34.81
1477590488;34.81
1477591016;34.81
1477591624;34.81
1477592152;34.81
1477592760;34.81
1477593288;34.81
1477593896;34.81
1477594424;34.81
1477595032;34.81
1477595560;34.81
1477596168;34.81
1477596696;34.81
1477597304;34.81
1477597832;34.81
1477598440;34.81
1477598968;34.81
1477599576;34.81
1477600104;34.81
1477600712;34.81
1477601240;34.81
1477601848;34.81
1477602376;34.81
1477602984;34.81
1477603512;34.81
1477604120;34.81
1477604648;34.81
1477605256;34.81
1477605784;34.81
1477606392;34.81
1477606920;34.81
1477607528;34.81
1477608056;34.81
1477608664;34.81
1477609192;34.81
1477609800;34.81
