Procedure;Address;Image;Calls;Instructions
_ZN3THD9set_queryERK11CSET_STRING;94554509577552;mysqld;1056111;40132218
_Z13handle_selectP3THDP3LEXP13select_resultm;94554510249904;mysqld;564012;40044852
_ZN4Item25save_in_field_no_warningsEP5Fieldb;94554511687104;mysqld;1535760;39929760
_ZN10DsMrr_impl10dsmrr_initEP7handlerP15st_range_seq_ifPvjjP17st_handler_buffer;94554510952432;mysqld;767880;39929760
_ZN18st_select_lex_unit7cleanupEv;94554510511232;mysqld;1046307;39759666
_ZN11Update_plan24save_explain_data_internEP11st_mem_rootP14Explain_updateb;94554512823200;mysqld;341573;39622468
_ZN19Table_map_log_event15write_data_bodyEv;94554512501120;mysqld;408963;39260448
my_net_read_packet_reallen;94554509328896;mysqld;1056496;39090349
_ZN14Rows_log_event15do_add_row_dataEPhm;94554512477008;mysqld;825619;39004296
_ZN3THD21open_temporary_tablesEP10TABLE_LIST;94554511254864;mysqld;1022957;38869696
_ZN17Explain_index_use3setEP11st_mem_rootP6st_keyj;94554510884432;mysqld;882787;38842628
_ZN11Query_arena10free_itemsEv;94554509686304;mysqld;1345283;38736214
_Z13setup_windowsP3THD20Bounds_checked_arrayIP4ItemEP10TABLE_LISTR4ListIS2_ES9_RS7_I11Window_specERS7_I16Item_window_funcE;94554511100784;mysqld;566012;38484900
_ZN5TABLE30mark_columns_needed_for_updateEv;94554510604144;mysqld;227720;38484680
_ZN11MDL_context12acquire_lockEP11MDL_requestd;94554510799568;mysqld;1478382;38438089
_ZN7SEL_ARGC2EP5FieldPKhS3_;94554512601856;mysqld;1535760;38394000
_ZN10Item_field7cleanupEv;94554511647936;mysqld;2736525;38311350
vio_timeout;94554517573360;mysqld;2114527;38063022
_Z17count_field_typesP13st_select_lexP15TMP_TABLE_PARAMR4ListI4ItemEb;94554510178912;mysqld;779370;37803286
_ZN9Log_eventC1EP3THDtb;94554512497408;mysqld;1254917;37647510
_Z19mysql_opt_change_dbP3THDPK19st_mysql_lex_stringPS1_bPb;94554509734464;mysqld;1036146;37301256
_ZN4JOIN8optimizeEv;94554510241600;mysqld;564012;37228023
_ZNK10Item_field4typeEv;94554511737472;mysqld;7439397;37196985
_ZN8Protocol13end_statementEv;94554509349040;mysqld;1056496;36739755
lf_dynarray_lvalue;94554517289440;mysqld;1147938;36734128
_ZN13st_select_lex14handle_derivedEP3LEXj;94554509847472;mysqld;1593307;36644637
_ZN10DsMrr_impl16dsmrr_info_constEjP15st_range_seq_ifPvjPjS3_P13Cost_estimate;94554510957760;mysqld;767880;36514030
_ZN10Sort_param17init_for_filesortEjP5TABLEmyb;94554511573936;mysqld;213384;36492018
_ZN13st_select_lex31optimize_unflattened_subqueriesEb;94554509853760;mysqld;1583533;36421259
_ZN17Query_cache_block5queryEv;94554509639024;mysqld;9061533;36246132
_ZN18Prepared_statement14set_parametersEP6StringPhS2_;94554510000528;mysqld;1036146;36138120
_Z20quick_range_seq_nextPvP18st_key_multi_range;94554512581536;mysqld;1535760;36090360
_ZN7SEL_ARG7sel_cmpEP5FieldPhS2_hh;94554512608704;mysqld;2557842;35809788
_ZN19Table_map_log_event19save_field_metadataEv;94554512480112;mysqld;408963;35579781
_ZN11Query_cache12insert_tableEP3THDjPKcP23Query_cache_block_tablejhhPFcS1_PcjPyEyc;94554509647056;mysqld;563656;35486652
thd_sql_command;94554509673760;mysqld;5910917;35465502
_ZN17Item_func_between11get_mm_treeEP15RANGE_OPT_PARAMPP4Item;94554512642992;mysqld;426307;35383481
_ZN4asio6detail8write_opINS_19basic_stream_socketINS_2ip3tcpENS_21stream_socket_serviceIS4_EEEENSt3tr15arrayINS_12const_bufferELm2EEENS0_14transfer_all_tEN5boost3_bi6bind_tIvNSD_4_mfi3mf2IvN5gcomm13AsioTcpSocketERKNS_10error_codeEmEENSE_5list3INSE_5valueINSD_10shared_ptrISJ_EEEEPFNSD_3argILi1EEEvEPFNST_ILi2EEEvEEEEEEclESM_mi;139732439612864;libgalera_smm.so;220896;35183660
_ZN11Query_cache26double_linked_list_excludeEP17Query_cache_blockPS1_;94554509642880;mysqld;3918443;35099112
_ZN14Arg_comparator24cache_converted_constantEP3THDPP4ItemS4_11Item_result;94554511791440;mysqld;1105272;35001288
_Z20open_and_lock_tablesP3THDRK14DDL_options_stP10TABLE_LISTbjP19Prelocking_strategy;94554509611488;mysqld;791822;34840021
_ZN16Item_change_list33nocheck_register_item_tree_changeEPP4ItemS1_P11st_mem_root;94554509684448;mysqld;1023340;34793560
pthread_mutex_trylock;139732673712096;libpthread.so.0;1022778;34774457
_ZN11MDL_context27release_locks_stored_beforeE17enum_mdl_durationP10MDL_ticket;94554510801728;mysqld;1687139;34604290
_ZN11Query_cache19free_query_internalEP17Query_cache_block;94554509644304;mysqld;563656;34541636
_ZN13String_copier16well_formed_copyEPK15charset_info_stPcjS2_PKcjj;94554510399584;mysqld;862061;34487288
_ZN5gcomm12AsioProtonet10event_loopERKN2gu8datetime6PeriodE;139732439684832;libgalera_smm.so;3904;34340235
_ZNK5Field11char_lengthEv;94554511549584;mysqld;2274483;34117245
_ZN5Field20set_explicit_defaultEP4Item;94554511547280;mysqld;1312148;34115848
_ZN13Explain_query8add_nodeEP12Explain_node;94554510877072;mysqld;564012;33840720
_ZN14Rows_log_event13get_data_sizeEv;94554512479840;mysqld;633931;33751372
_ZN3THD21binlog_setup_trx_dataEv;94554512388320;mysqld;1872289;33714130
_ZN11Query_cache24process_and_count_tablesEP3THDP10TABLE_LISTPh;94554509654384;mysqld;563656;33255704
_ZN14Rows_log_eventC1EP3THDP5TABLEmPK9st_bitmapb14Log_event_type;94554512536800;mysqld;414015;33121200
_Z29cleanup_empty_jtbm_semi_joinsP4JOINP4ListI10TABLE_LISTE;94554510999152;mysqld;1129846;32760194
_Z17general_log_writeP3THD19enum_server_commandPKcj;94554512411632;mysqld;1046107;32429317
_ZN5TABLE22is_filled_at_executionEv;94554510606432;mysqld;3601488;32413392
_ZN18QUICK_RANGE_SELECT11get_explainEP11st_mem_root;94554512598576;mysqld;767880;32250960
_ZN4JOIN7destroyEv;94554510149744;mysqld;566012;32223480
insert_dynamic;94554517068320;mysqld;1607026;32140520
_ZN11Query_cache22append_next_free_blockEP17Query_cache_blockm;94554509643952;mysqld;682010;32051140
_ZN7handler8ha_resetEv;94554511628976;mysqld;1022799;31706769
_ZN16Diagnostics_area22reset_diagnostics_areaEv;94554509747936;mysqld;2108503;31627545
int10_to_str;94554517547008;mysqld;683413;31437720
my_interval_timer;94554517221712;mysqld;3132385;31323850
_ZN12Type_handler25get_handler_by_field_typeE16enum_field_types;94554511095792;mysqld;2610128;31321536
_ZN14Arg_comparator16set_compare_funcEP16Item_func_or_sum11Item_result;94554511794944;mysqld;552636;30976416
_ZNK23Type_handler_int_result8cmp_typeEv;94554511096768;mysqld;6185835;30929175
wsrep_prepare_key;94554511153568;mysqld;628879;30815071
_ZN3THD12binlog_queryENS_22enum_binlog_query_typeEPKcmbbbi;94554509710240;mysqld;455521;30064686
_Z11setup_orderP3THD20Bounds_checked_arrayIP4ItemEP10TABLE_LISTR4ListIS2_ES9_P8st_orderb;94554510177920;mysqld;794532;29955186
_ZNK10Item_field10field_typeEv;94554511737552;mysqld;4276577;29936039
_Z11choose_planP4JOINy;94554510116944;mysqld;426485;29853950
_ZN4asio6detail7read_opINS_19basic_stream_socketINS_2ip3tcpENS_21stream_socket_serviceIS4_EEEENSt3tr15arrayINS_14mutable_bufferELm1EEEN5boost3_bi6bind_tImNSC_4_mfi3mf2ImN5gcomm13AsioTcpSocketERKNS_10error_codeEmEENSD_5list3INSD_5valueINSC_10shared_ptrISI_EEEEPFNSC_3argILi1EEEvEPFNSS_ILi2EEEvEEEEENSE_IvNSG_IvSI_SL_mEESZ_EEEclESL_mi;139732439609888;libgalera_smm.so;179860;29766931
_ZN5TABLE20clear_column_bitmapsEv;94554510597344;mysqld;1022806;29661374
_IO_default_xsputn;139732663342640;libc.so.6;799557;29310994
_ZN7handler16read_range_firstEPK12st_key_rangeS2_bb;94554511625008;mysqld;767880;28993256
_ZN5TABLE18actual_n_key_partsEP6st_key;94554510606480;mysqld;3620916;28967328
_ZN10TABLE_LIST13is_active_sjmEv;94554510102480;mysqld;3601488;28811904
_ZN4JOIN17save_explain_dataEP13Explain_querybbbb;94554510220768;mysqld;564012;28764968
_ZN5TABLE33mark_columns_per_binlog_row_imageEv;94554510598848;mysqld;455509;28697067
thr_multi_lock;94554517257536;mysqld;1019368;28544959
_ZN4Item43propagate_equal_fields_and_change_item_treeEP3THDRKN12Value_source7ContextEP10COND_EQUALPPS_;94554511714880;mysqld;1353675;28427175
_ZN11Query_cache4lockEP3THD;94554509638224;mysqld;408984;28219896
_Z20delete_explain_queryP3LEX;94554510898112;mysqld;2092257;28218862
init_alloc_root;94554517196448;mysqld;1753698;28163903
_ZN18Explain_basic_joinD1Ev;94554510871888;mysqld;564012;28131252
_ZN4JOIN17cache_const_exprsEv;94554510227152;mysqld;541392;28114740
_Z17calculate_key_lenP5TABLEjPKhm;94554510606528;mysqld;905229;28062099
_ZN4Item8set_nameEP3THDPKcjPK15charset_info_st;94554511684160;mysqld;441858;27814500
_ZN10DsMrr_impl15choose_mrr_implEjyPjS0_P13Cost_estimate;94554510956816;mysqld;426307;27709955
_ZN10TABLE_LIST19process_index_hintsEP5TABLE;94554510606864;mysqld;1022943;27619461
_ZNK10Field_long11pack_lengthEv;94554511551088;mysqld;5523497;27617485
_ZN9Item_args22propagate_equal_fieldsEP3THDRKN12Value_source7ContextEP10COND_EQUAL;94554511978768;mysqld;451225;27524725
_ZNK9Item_func4typeEv;94554509631808;mysqld;5499086;27495430
_ZN6String4copyEPKcmPK15charset_info_st;94554510394464;mysqld;883268;27386948
_ZN17Explain_index_use14set_pseudo_keyEP11st_mem_rootPKc;94554510883840;mysqld;882787;27366397
_ZN11Query_cache16write_block_dataEmPhmN17Query_cache_block10block_typeEj;94554509645232;mysqld;593484;27300264
_ZN4Item28cache_const_expr_transformerEP3THDPh;94554511730816;mysqld;1705228;27283648
_ZN5Field10make_fieldEP10Send_field;94554511460112;mysqld;453187;27190864
_ZN18Prepared_statement12execute_loopEP6StringbPhS2_;94554510011088;mysqld;1036146;26939796
_ZN7handler21multi_range_read_initEP15st_range_seq_ifPvjjP17st_handler_buffer;94554510949456;mysqld;767880;26875800
_Z13item_cmp_type11Item_resultS_;94554511726480;mysqld;2224744;26768928
init_io_cache;94554517100912;mysqld;213827;26729072
_ZN4JOIN16init_join_cachesEv;94554510103744;mysqld;541392;26420728
_ZN3THD14set_start_timeEv;94554509941072;mysqld;1056111;26402775
_Z24set_statistics_for_tableP3THDP5TABLE;94554510385072;mysqld;905407;26254845
_ZN9StatementD1Ev;94554509660752;mysqld;1044169;26104225
.text;94554516447488;mysqld;0;26071031
_Z25check_single_table_accessP3THDmP10TABLE_LISTb;94554509865888;mysqld;457113;26055441
_Z18query_cache_insertPvPKcmj;94554509654320;mysqld;2165132;25981584
_ZN11Query_cache17write_result_dataEPP17Query_cache_blockmPhS1_NS0_10block_typeE;94554509653328;mysqld;564392;25962032
vio_is_blocking;94554517574608;mysqld;3221628;25773024
bitmap_bits_set;94554517201696;mysqld;825619;25594189
_ZN12Warning_info5clearEy;94554509749136;mysqld;1023158;25578950
_ZN3THD20open_temporary_tableEP10TABLE_LIST;94554511254304;mysqld;1022779;25569427
_ZN10Item_param7set_intExj;94554511697072;mysqld;1594079;25505264
_ZNK10Item_param8cmp_typeEv;94554511737920;mysqld;3629295;25405065
_ZN14Rows_log_event15write_data_bodyEv;94554512500736;mysqld;414015;25369515
my_net_set_read_timeout;94554509329696;mysqld;2113377;25360520
_ZN11Update_plan24save_explain_update_dataEP11st_mem_rootP3THD;94554512824128;mysqld;227720;25276920
_ZNK5Field11pack_lengthEv;94554511548528;mysqld;5014436;25072180
_Z21setup_jtbm_semi_joinsP4JOINP4ListI10TABLE_LISTEPP4Item;94554510997328;mysqld;564012;24812256
_ZN11Item_stringC2EP3THDPKcjPK15charset_info_st10Derivationj;94554511402800;mysqld;440018;24641008
_ZN18Open_table_contextC1EP3THDj;94554509595968;mysqld;1023154;24602014
_ZN10TABLE_LIST17reinit_before_useEP3THD;94554510606672;mysqld;1024761;24594264
_Z23explain_append_mrr_infoP18QUICK_RANGE_SELECTP6String;94554510212720;mysqld;767880;24572160
_Z14init_sql_allocP11st_mem_rootjjm;94554510618704;mysqld;1753683;24551562
_ZN7handler37check_table_binlog_row_based_internalEb;94554511627296;mysqld;408963;24537780
_Z20create_explain_queryP3LEXP11st_mem_root;94554510898160;mysqld;1019521;24468504
_ZN4Item10check_colsEj;94554511664896;mysqld;6116973;24467892
set_dynamic;94554517068656;mysqld;701361;24302169
_ZN4JOIN9join_freeEv;94554510149328;mysqld;564012;24251982
_ZN9Item_func20eval_not_null_tablesEPv;94554511940032;mysqld;565656;24099047
decimal2string;94554517505888;mysqld;110659;24041712
_Z21save_agg_explain_dataP4JOINP14Explain_select;94554510217248;mysqld;564012;23901079
_ZN7SEL_ARG9free_treeEv;94554512679792;mysqld;852614;23873192
_Z45fix_semijoin_strategies_for_picked_join_orderP4JOIN;94554510981584;mysqld;563834;23839846
_Z24sql_strmake_with_convertP3THDPKcmPK15charset_info_stmS5_Pm;94554510618752;mysqld;440592;23791968
_ZN4JOIN15alloc_func_listEv;94554510182240;mysqld;566012;23773650
my_realloc;94554517230064;mysqld;690304;23716194
_ZN9Item_func35convert_const_compared_to_int_fieldEP3THD;94554511791136;mysqld;455604;23614608
_ZN11MDL_request4initEN7MDL_key18enum_mdl_namespaceEPKcS3_13enum_mdl_type17enum_mdl_duration;94554510791568;mysqld;470935;23546750
_ZN7handler10rebind_psiEv;94554511605424;mysqld;1022777;23523871
_Z20mysql_prepare_updateP3THDP10TABLE_LISTPP4ItemjP8st_order;94554510527968;mysqld;228520;23309040
_ZN13Field_longstr24report_if_important_dataEPKcS1_b;94554511533472;mysqld;861677;23265279
_ZNK8MDL_lock14can_grant_lockE13enum_mdl_typeP11MDL_contextb;94554510794208;mysqld;501236;23057030
_ZN11Query_arena15set_query_arenaEPS_;94554509686384;mysqld;2304244;23042440
net_flush;94554509326944;mysqld;1047076;23035672
_Z22wsrep_to_isolation_endP3THD;94554511168128;mysqld;1042307;22934182
_ZN3THD33mark_tmp_tables_as_free_for_reuseEv;94554511253248;mysqld;1335613;22840437
_ZNK10Item_param2eqEPK4Itemb;94554511703536;mysqld;451225;22636004
realloc;139732663379648;libc.so.6;265467;22551451
_ZN5TABLE22update_const_key_partsEP4Item;94554510608112;mysqld;227720;22544280
_Z30free_field_buffers_larger_thanP5TABLEj;94554510564432;mysqld;1022799;22501686
_ZN13Field_longstr23check_string_copy_errorEPK13String_copierPKcPK15charset_info_st;94554511544992;mysqld;861677;22403602
_ZN10DsMrr_impl11dsmrr_closeEv;94554510951888;mysqld;2034746;22382206
_ZNK10Item_param4typeEv;94554511737968;mysqld;4470165;22350825
_Z21join_init_read_recordP13st_join_table;94554510176752;mysqld;533164;22285188
_ZN18QUICK_RANGE_SELECTD2Ev;94554512594720;mysqld;767880;22268520
_ZN2gu9Allocator5allocEjRb;139732438574304;libgalera_smm.so;610315;22227266
my_copy_8bit;94554517407216;mysqld;766067;22215879
_Z17find_item_in_listP4ItemR4ListIS_EPj27find_item_error_report_typeP20enum_resolution_typej;94554509617216;mysqld;226638;22210524
my_strtoll10;94554517547376;mysqld;220598;21835170
query_cache_table_get_key;94554509638896;mysqld;947819;21799837
_Z13setup_ftfuncsP13st_select_lex;94554509629296;mysqld;906785;21762840
_ZN3THD33binlog_prepare_pending_rows_eventI20Write_rows_log_eventEEP14Rows_log_eventP5TABLEjmbPT_;94554509718352;mysqld;333852;21731328
_ZN5gcomm13AsioTcpSocket12read_handlerERKN4asio10error_codeEm;139732439541120;libgalera_smm.so;89929;21706270
_Z14max_row_lengthP5TABLEPKh;94554510607872;mysqld;825619;21466094
_ZN9Log_event13need_checksumEv;94554512499488;mysqld;1254962;21333962
_Z29trans_has_updated_trans_tablePK3THD;94554512387600;mysqld;1019544;21294935
_ZN7handler12ha_write_rowEPh;94554511629168;mysqld;333852;21276460
_Z21net_before_header_psiP6st_netPvm;94554509265024;mysqld;1056112;21122240
_ZN8MDL_lock11Ticket_list10add_ticketEP10MDL_ticket;94554510795248;mysqld;501248;21052459
_Z20mysql_prepare_insertP3THDP10TABLE_LISTP5TABLER4ListI4ItemEPS7_S8_S8_15enum_duplicatesPPS6_b;94554509770064;mysqld;114336;21036624
_Z16prune_partitionsP3THDP5TABLEP4Item;94554512616672;mysqld;905407;20824361
_ZN10SQL_SELECT7cleanupEv;94554512599440;mysqld;1194365;20645600
_ZN4asio6detail28reactive_socket_recv_op_baseINS0_17consuming_buffersINS_14mutable_bufferENSt3tr15arrayIS3_Lm1EEEEEE10do_performEPNS0_10reactor_opE;139732439564240;libgalera_smm.so;172656;20506523
_ZN7SEL_ARG5firstEv;94554512604800;mysqld;1705228;20462736
_ZN24Item_bool_rowready_func27cleanupEv;94554511836512;mysqld;1011118;20222360
_Z20init_tmp_table_shareP3THDP11TABLE_SHAREPKcjS4_S4_;94554510562608;mysqld;106865;20197485
_Z19append_query_stringPK15charset_info_stP6StringPKcmb;94554512491248;mysqld;341564;20152276
_Z24stored_field_cmp_to_itemP3THDP5FieldP4Item;94554511728768;mysqld;426307;20036429
_ZNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEE12_M_constructIPcEEvT_S7_St20forward_iterator_tag.isra.240;139732439204576;libgalera_smm.so;645948;20027733
bitmap_copy;94554517202640;mysqld;767880;19964880
bitmap_union;94554517200768;mysqld;767880;19964880
_ZNK10MDL_ticket26has_stronger_or_equal_typeE13enum_mdl_type;94554510794080;mysqld;996441;19928820
_Z12write_recordP3THDP5TABLEP12st_copy_info;94554509771264;mysqld;333852;19819160
_Z17setup_copy_fieldsP3THDP15TMP_TABLE_PARAM20Bounds_checked_arrayIP4ItemER4ListIS4_ES9_jS9_;94554510179472;mysqld;110653;19806887
_ZN3THD29binlog_set_pending_rows_eventEP14Rows_log_eventb;94554512389648;mysqld;822978;19751472
_ZN3THD16binlog_write_rowEP5TABLEbPKh;94554509713568;mysqld;333852;19697328
_ZN16Item_change_list26rollback_item_tree_changesEv;94554509684640;mysqld;1040146;19611520
_ZN7handler13set_end_rangeEPK12st_key_range;94554511624656;mysqld;767880;19197000
_ZN11Query_cache21ask_handler_allowanceEP3THDP10TABLE_LIST;94554509654880;mysqld;563656;19164304
_ZN8MDL_lock13remove_ticketEP7LF_PINSMS_NS_11Ticket_listEP10MDL_ticket;94554510796720;mysqld;501227;19065903
_ZN7handler21update_auto_incrementEv;94554511611504;mysqld;333852;18829312
_Z15push_index_condP13st_join_tablej;94554510961648;mysqld;426307;18757508
_ZN18Prepared_statement12cleanup_stmtEv;94554509985216;mysqld;1040146;18722628
_ZN9Statement22set_n_backup_statementEPS_S0_;94554509686624;mysqld;1040146;18722628
_Z12init_ftfuncsP3THDP13st_select_lexb;94554509629456;mysqld;882965;18542265
_ZN3THD27binlog_start_trans_and_stmtEv;94554512389008;mysqld;408963;18437005
_ZN11Query_cache10invalidateEP3THDP10TABLE_LISTc;94554509646816;mysqld;408971;18402835
_ZNK10Item_param11result_typeEv;94554511737872;mysqld;2627134;18389938
my_qsort;94554517146304;mysqld;137560;18238459
rw_pr_unlock;94554517263552;mysqld;1003960;18074027
_ZN4JOIN28set_allowed_join_cache_typesEv;94554510225584;mysqld;564012;18048384
_ZN11Query_cache19register_all_tablesEP3THDP17Query_cache_blockP10TABLE_LISTj;94554509648032;mysqld;563656;18036992
_ZN4JOIN26create_postjoin_aggr_tableEP13st_join_tableP4ListI4ItemEP8st_orderbbb;94554510191936;mysqld;106679;18028751
_ZN12Field_string22do_save_field_metadataEPh;94554511506912;mysqld;817926;17994372
strnmov;94554517555008;mysqld;205428;17744184
thd_tx_isolation;94554509673776;mysqld;3513078;17565390
_Z36fill_record_n_invoke_before_triggersP3THDP5TABLER4ListI4ItemES6_b14trg_event_type;94554509626640;mysqld;530592;17509536
_ZN3THD17binlog_update_rowEP5TABLEbPKhS3_;94554509713984;mysqld;196740;17313156
_ZN17Query_cache_block4initEm;94554509638800;mysqld;2161404;17291232
_ZN18st_select_lex_unit9set_limitEP13st_select_lex;94554509845248;mysqld;905585;17206115
_ZN5TABLE35mark_columns_used_by_index_no_resetEjP9st_bitmap;94554510598144;mysqld;441104;17203056
my_hash_search;94554517089136;mysqld;2440535;17083745
_ZN8Filesort14make_sortorderEP3THDP4JOINy;94554511574800;mysqld;213384;17070720
_ZN21Explain_aggr_filesortC1EP11st_mem_rootbP8Filesort;94554510882624;mysqld;213384;17070720
my_hrtime;94554517221760;mysqld;1057198;16915168
__pthread_rwlock_init;139732673720256;libpthread.so.0;563754;16912620
_ZN9TRP_RANGE10make_quickEP5PARAMbP11st_mem_root;94554512680688;mysqld;767880;16893360
_ZN5Field14optimize_rangeEjj;94554511460448;mysqld;1535760;16893360
_Z24setup_semijoin_loosescanP4JOIN;94554510993312;mysqld;541392;16831773
_ZN13st_select_lex15setup_ref_arrayEP3THDj;94554509838064;mysqld;794532;16718376
_ZN3THD24has_thd_temporary_tablesEv;94554511247840;mysqld;2075184;16601568
_Z19mysqld_stmt_executeP3THDPcj;94554510013552;mysqld;1036146;16578336
_ZNSt3tr110_HashtableIPN6galera10KeyEntryNGES3_SaIS3_ESt9_IdentityIS3_ENS1_18KeyEntryPtrEqualNGENS1_17KeyEntryPtrHashNGENS_8__detail18_Mod_range_hashingENS9_20_Default_ranged_hashENS9_20_Prime_rehash_policyELb0ELb1ELb1EE16_M_insert_bucketERKS3_mm;139732439988688;libgalera_smm.so;430203;16531029
_ZN3THD12update_statsEv;94554509677888;mysqld;1047987;16492673
