Procedure;Image;Calls;Instructions
std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, long) const;libstdc++.so.6;160;800
std::_Rb_tree<gcomm::UUID, std::pair<gcomm::UUID const, gcomm::Node>, std::_Select1st<std::pair<gcomm::UUID const, gcomm::Node> >, std::less<gcomm::UUID>, std::allocator<std::pair<gcomm::UUID const, gcomm::Node> > >::find(gcomm::UUID const&);libgalera_smm.so;22;797
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > gu::to_string<gu::datetime::Period>(gu::datetime::Period const&, std::ios_base& (*)(std::ios_base&)) [clone .constprop.687];libgalera_smm.so;12;792
gcomm::ViewState::get_viewstate_file_name[abi:cxx11](gu::Config&);libgalera_smm.so;3;789
gcache_malloc;libgalera_smm.so;789;789
galera::GcsActionTrx::GcsActionTrx(gu::MemPool<true>&, gcs_action const&);libgalera_smm.so;2;788
std::basic_ios<char, std::char_traits<char> >::clear(std::_Ios_Iostate);libstdc++.so.6;131;786
tdc_records();mysqld;157;785
std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >* std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_M_copy<std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Alloc_node>(std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const*, std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >*, std::_Rb_tree<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::_Select1st<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::_Alloc_node&);libgalera_smm.so;8;782
__strdup;libc.so.6;46;782
std::__cxx11::basic_ostringstream<char, std::char_traits<char>, std::allocator<char> >::~basic_ostringstream();libstdc++.so.6;30;780
gcomm::GMCast::GMCast(gcomm::Protonet&, gu::URI const&, gcomm::UUID const*);libgalera_smm.so;1;777
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find_first_not_of(char const*, unsigned long, unsigned long) const;libstdc++.so.6;13;776
gcomm::Map<gcomm::UUID, gcomm::evs::MessageNode, std::map<gcomm::UUID, gcomm::evs::MessageNode, std::less<gcomm::UUID>, std::allocator<std::pair<gcomm::UUID const, gcomm::evs::MessageNode> > > >::insert_unique(std::pair<gcomm::UUID const, gcomm::evs::MessageNode> const&);libgalera_smm.so;31;775
THD::inc_status_sort_merge_passes();mysqld;77;770
GCommConn::GCommConn(gu::URI const&, gu::Config&);libgalera_smm.so;1;768
gu_uuid_older;libgalera_smm.so;24;768
wctob;libc.so.6;128;768
imaxdiv;libc.so.6;192;768
gcomm::GMCast::insert_address(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, gcomm::UUID const&, gcomm::Map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, gcomm::GMCast::AddrEntry, std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, gcomm::GMCast::AddrEntry, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, gcomm::GMCast::AddrEntry> > > >&);libgalera_smm.so;5;760
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(char const*, std::allocator<char> const&) [clone .isra.17];libgalera_smm.so;40;760
std::_Rb_tree<gcomm::ViewId, std::pair<gcomm::ViewId const, gu::datetime::Date>, std::_Select1st<std::pair<gcomm::ViewId const, gu::datetime::Date> >, std::less<gcomm::ViewId>, std::allocator<std::pair<gcomm::ViewId const, gu::datetime::Date> > >::_M_get_insert_unique_pos(gcomm::ViewId const&);libgalera_smm.so;15;759
malloc@plt;libgalera_smm.so;759;759
CRYPTO_realloc;libcrypto.so.1.0.0;23;759
void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [clone .isra.130];libgalera_smm.so;20;758
my_sha1;mysqld;28;756
wsrep_init();mysqld;1;756
MDL_context::MDL_context();mysqld;29;754
thr_lock_info_init;mysqld;47;752
Security_context::init();mysqld;47;752
Session_sysvars_tracker::vars_list::reinit();mysqld;94;752
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::resize(unsigned long, char);libstdc++.so.6;92;750
tdc_refresh_version();mysqld;150;750
finalize_schema_table(st_plugin_int*);mysqld;38;750
my_net_local_init;mysqld;30;750
__isoc99_vsscanf;libc.so.6;22;748
gcomm::GMCast::set_initial_addr(gu::URI const&);libgalera_smm.so;1;744
__libc_sigaction;libpthread.so.0;12;744
gcomm::evs::Proto::deliver_trans_view(gcomm::evs::InstallMessage const&, gcomm::View const&);libgalera_smm.so;2;743
Event_db_repository::check_system_tables(THD*);mysqld;1;739
CRYPTO_add_lock;libcrypto.so.1.0.0;23;736
gcomm::evs::Consensus::is_consensus() const;libgalera_smm.so;7;730
find_named(I_List<NAMED_ILINK>*, char const*, unsigned int, NAMED_ILINK**);mysqld;19;729
my_message_sql;mysqld;17;728
lf_dynarray_value;mysqld;43;727
gu::Logger::get[abi:cxx11](char const*, char const*, int);libgalera_smm.so;25;725
std::basic_ostream<char, std::char_traits<char> >& gcomm::operator<< <gcomm::UUID, gcomm::Node, std::map<gcomm::UUID, gcomm::Node, std::less<gcomm::UUID>, std::allocator<std::pair<gcomm::UUID const, gcomm::Node> > > >(std::basic_ostream<char, std::char_traits<char> >&, gcomm::MapBase<gcomm::UUID, gcomm::Node, std::map<gcomm::UUID, gcomm::Node, std::less<gcomm::UUID>, std::allocator<std::pair<gcomm::UUID const, gcomm::Node> > > > const&);libgalera_smm.so;8;721
std::tr1::_Hashtable<unsigned long, std::pair<unsigned long const, galera::Wsdb::Conn>, std::allocator<std::pair<unsigned long const, galera::Wsdb::Conn> >, std::_Select1st<std::pair<unsigned long const, galera::Wsdb::Conn> >, std::equal_to<unsigned long>, galera::Wsdb::ConnHash, std::tr1::__detail::_Mod_range_hashing, std::tr1::__detail::_Default_ranged_hash, std::tr1::__detail::_Prime_rehash_policy, false, false, true>::_M_insert_bucket(std::pair<unsigned long const, galera::Wsdb::Conn> const&, unsigned long, unsigned long);libgalera_smm.so;17;714
std::vector<gcomm::Socket*, std::allocator<gcomm::Socket*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<gcomm::Socket**, std::vector<gcomm::Socket*, std::allocator<gcomm::Socket*> > >, gcomm::Socket* const&);libgalera_smm.so;10;714
thd_init_client_charset(THD*, unsigned int);mysqld;28;700
gcomm::evs::Proto::check_nil_view_id();libgalera_smm.so;3;699
create_schema_table(THD*, TABLE_LIST*);mysqld;3;699
__cxa_free_exception;libstdc++.so.6;87;696
Diagnostics_area::Diagnostics_area(unsigned long long, bool, bool);mysqld;29;696
Warning_info::Warning_info(unsigned long long, bool, bool);mysqld;29;696
gcomm::AsioTcpSocket::AsioTcpSocket(gcomm::AsioProtonet&, gu::URI const&);libgalera_smm.so;5;695
gcomm::GMCast::self_string[abi:cxx11]() const;libgalera_smm.so;9;693
std::ctype<char> const& std::use_facet<std::ctype<char> >(std::locale const&)@plt;libstdc++.so.6;688;690
pthread_attr_init;libpthread.so.0;30;690
net_allocate_new_packet(st_net*, void*, unsigned int);mysqld;30;690
safe_net_field_length_ll;mysqld;53;689
munmap;libc.so.6;137;685
lf_dynarray_destroy;mysqld;12;684
gcomm::pc::Proto::validate_state_msgs() const;libgalera_smm.so;1;682
gcomm::evs::Consensus::is_consistent_same_view(gcomm::evs::Message const&) const;libgalera_smm.so;11;682
gcs_group_handle_comp_msg(gcs_group*, gcs_comp_msg const*);libgalera_smm.so;3;678
gcomm::evs::Consensus::safe_seq_wo_all_susupected_leaving_nodes() const;libgalera_smm.so;11;674
gcomm::pc::Proto::shift_to(gcomm::pc::Proto::State);libgalera_smm.so;8;672
CONNECT::~CONNECT();mysqld;28;672
epoll_ctl@plt;libgalera_smm.so;670;670
mkstemp;libc.so.6;167;668
gcs_group_handle_state_msg(gcs_group*, gcs_recv_msg const*);libgalera_smm.so;3;665
realloc@plt;libc.so.6;660;662
dcgettext;libc.so.6;132;660
__default_morecore;libc.so.6;94;658
Transaction_state_tracker::Transaction_state_tracker();mysqld;47;658
_IO_getline;libc.so.6;328;656
gcs_node_init(gcs_node*, _gcache*, char const*, char const*, char const*, int, int, int, unsigned char);libgalera_smm.so;5;655
std::basic_istream<char, std::char_traits<char> >& std::operator>><char, std::char_traits<char> >(std::basic_istream<char, std::char_traits<char> >&, char*);libstdc++.so.6;2;654
Log_event::read_log_event(char const*, unsigned int, char const**, Format_description_log_event const*, char);mysqld;8;653
dboptions_get_key;mysqld;93;651
asio::detail::epoll_reactor::deregister_descriptor(int, asio::detail::epoll_reactor::descriptor_state*&, bool);libgalera_smm.so;5;650
std::_Rb_tree<gcomm::gmcast::Link, gcomm::gmcast::Link, std::_Identity<gcomm::gmcast::Link>, std::less<gcomm::gmcast::Link>, std::allocator<gcomm::gmcast::Link> >::_M_insert_unique(gcomm::gmcast::Link const&);libgalera_smm.so;10;650
gu::escape_addr(asio::ip::address const&);libgalera_smm.so;12;648
_IO_file_doallocate;libc.so.6;17;648
vsprintf;libc.so.6;17;646
_IO_file_seek;libc.so.6;319;638
std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > >::do_put(std::ostreambuf_iterator<char, std::char_traits<char> >, std::ios_base&, char, bool) const;libstdc++.so.6;13;638
gcomm::AsioTcpSocket::connect(gu::URI const&);libgalera_smm.so;3;636
GCommConn::connect(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool);libgalera_smm.so;1;630
Field_blob::val_str(String*, String*);mysqld;18;630
gcomm::View::View(gcomm::View const&);libgalera_smm.so;5;623
std::ios_base::_M_init()@plt;libstdc++.so.6;620;622
std::locale::operator=(std::locale const&)@plt;libstdc++.so.6;620;622
bool std::has_facet<std::ctype<char> >(std::locale const&)@plt;libstdc++.so.6;616;618
std::basic_ios<char, std::char_traits<char> >::_M_cache_locale(std::locale const&)@plt;libstdc++.so.6;616;618
bool std::has_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >(std::locale const&)@plt;libstdc++.so.6;616;618
std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > > const& std::use_facet<std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > > >(std::locale const&)@plt;libstdc++.so.6;616;618
std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > const& std::use_facet<std::num_put<char, std::ostreambuf_iterator<char, std::char_traits<char> > > >(std::locale const&)@plt;libstdc++.so.6;616;618
bool std::has_facet<std::num_get<char, std::istreambuf_iterator<char, std::char_traits<char> > > >(std::locale const&)@plt;libstdc++.so.6;616;618
wsrep_uuid_scan;mysqld;1;615
inet_ntop;libc.so.6;17;612
wt_thd_destroy;mysqld;47;611
_Unwind_GetIPInfo;libgcc_s.so.1;122;610
__cxxabiv1::__class_type_info::__do_catch(std::type_info const*, void**, unsigned int) const;libstdc++.so.6;87;609
Sys_var_session_special::Sys_var_session_special(char const*, char const*, int, CMD_LINE, unsigned long long, unsigned long long, unsigned int, PolyLock*, sys_var::binlog_status_enum, bool (*)(sys_var*, THD*, set_var*), bool (*)(THD*, set_var*), unsigned long long (*)(THD*), char const*);mysqld;8;608
Field_varstring::sql_type(String&) const;mysqld;11;605
wsrep_sst_prepare(void**);mysqld;1;602
ha_enable_transaction(THD*, bool);mysqld;30;600
Sys_var_have::Sys_var_have(char const*, char const*, int, long, unsigned long, CMD_LINE, PolyLock*, sys_var::binlog_status_enum, bool (*)(sys_var*, THD*, set_var*), bool (*)(sys_var*, THD*, enum_var_type), char const*);mysqld;10;600
std::__cxx11::basic_ostringstream<char, std::char_traits<char>, std::allocator<char> >::basic_ostringstream(std::_Ios_Openmode) [clone .constprop.393];libgalera_smm.so;9;594
Field_blob::Field_blob(unsigned char*, unsigned char*, unsigned char, Field::utype, char const*, TABLE_SHARE*, unsigned int, charset_info_st const*);mysqld;11;594
gcomm::Protonet::create(gu::Config&);libgalera_smm.so;1;592
wsrep_apply_cb;mysqld;2;590
galera_free_connection;libgalera_smm.so;28;588
net_end;mysqld;49;588
.plt.got;ld-linux-x86-64.so.2;584;584
gcomm::evs::MessageNode::serialize(unsigned char*, unsigned long, unsigned long) const;libgalera_smm.so;10;580
EVP_DigestUpdate;libcrypto.so.1.0.0;289;578
handler::notify_table_changed();mysqld;64;576
db_name_is_in_ignore_db_dirs_list(char const*);mysqld;36;576
__libc_siglongjmp;libc.so.6;41;574
void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [clone .isra.138];libgalera_smm.so;15;570
my_multi_malloc_large;mysqld;3;570
init_update_queries();mysqld;1;568
asio::async_result<asio::handler_type<boost::_bi::bind_t<void, boost::_mfi::mf1<void, gcomm::AsioTcpSocket, asio::error_code const&>, boost::_bi::list2<boost::_bi::value<boost::shared_ptr<gcomm::AsioTcpSocket> >, boost::arg<1> (*)()> >, void (asio::error_code)>::type>::type asio::basic_socket<asio::ip::tcp, asio::stream_socket_service<asio::ip::tcp> >::async_connect<boost::_bi::bind_t<void, boost::_mfi::mf1<void, gcomm::AsioTcpSocket, asio::error_code const&>, boost::_bi::list2<boost::_bi::value<boost::shared_ptr<gcomm::AsioTcpSocket> >, boost::arg<1> (*)()> > >(asio::ip::basic_endpoint<asio::ip::tcp> const&, boost::_bi::bind_t<void, boost::_mfi::mf1<void, gcomm::AsioTcpSocket, asio::error_code const&>, boost::_bi::list2<boost::_bi::value<boost::shared_ptr<gcomm::AsioTcpSocket> >, boost::arg<1> (*)()> > const&);libgalera_smm.so;3;567
Sys_var_struct::Sys_var_struct(char const*, char const*, int, long, unsigned long, CMD_LINE, long, void*, PolyLock*, sys_var::binlog_status_enum, bool (*)(sys_var*, THD*, set_var*), bool (*)(sys_var*, THD*, enum_var_type), char const*);mysqld;12;564
Session_state_change_tracker::enable(THD*);mysqld;47;564
Current_schema_tracker::enable(THD*);mysqld;47;564
gcomm::evs::JoinMessage::~JoinMessage();libgalera_smm.so;13;562
void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [clone .isra.114];libgalera_smm.so;15;561
ERR_func_error_string;libcrypto.so.1.0.0;28;560
thd_prepare_connection(THD*);mysqld;28;560
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::find(char const*, unsigned long, unsigned long) const;libstdc++.so.6;5;559
MYSQL_BIN_LOG::close_purge_index_file();mysqld;9;558
void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag) [clone .isra.74];libgalera_smm.so;16;553
gcomm::View::write_stream(std::basic_ostream<char, std::char_traits<char> >&) const;libgalera_smm.so;1;551
syscall;libc.so.6;50;550
__call_tls_dtors;libc.so.6;50;550
check_partition_dirs(partition_info*);mysqld;136;544
SSL_CTX_new;libssl.so.1.0.0;2;542
std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string(char const*, std::allocator<char> const&) [clone .isra.50];libgalera_smm.so;13;541
OPENSSL_init;libcrypto.so.1.0.0;135;541
Event_db_repository::open_event_table(THD*, thr_lock_type, TABLE**);mysqld;2;536
std::vector<boost::shared_ptr<asio::detail::posix_mutex>, std::allocator<boost::shared_ptr<asio::detail::posix_mutex> > >::_M_fill_insert(__gnu_cxx::__normal_iterator<boost::shared_ptr<asio::detail::posix_mutex>*, std::vector<boost::shared_ptr<asio::detail::posix_mutex>, std::allocator<boost::shared_ptr<asio::detail::posix_mutex> > > >, unsigned long, boost::shared_ptr<asio::detail::posix_mutex> const&);libgalera_smm.so;1;533
